,WD_similar,FV_similar,WD_similar_AVG,FV_similar_AVG,compound_counts,compound_AVG,food_count,name,ingredients,SharedCompound,difference
1057,{},{},0.0,0.0,"{('garden_tomato', 'garden_onion'): 2, ('garden_tomato', 'garlic'): 1, ('garden_tomato', 'domestic_pig'): 363, ('garden_tomato', 'pepper__c_chinense_'): 0, ('garden_tomato', 'welsh_onion'): 1, ('garden_tomato', 'sauce'): 56, ('garden_tomato', 'tallow'): 2, ('garden_tomato', 'swiss_cheese'): 0, ('garden_tomato', 'garden_tomato'): 28, ('garden_tomato', 'chicken'): 8, ('garden_tomato', 'pepper'): 38, ('garden_tomato', 'vegetarian_food'): 85, ('garden_onion', 'garlic'): 1, ('garden_onion', 'domestic_pig'): 310, ('garden_onion', 'pepper__c_chinense_'): 0, ('garden_onion', 'welsh_onion'): 0, ('garden_onion', 'sauce'): 5, ('garden_onion', 'tallow'): 2, ('garden_onion', 'swiss_cheese'): 0, ('garden_onion', 'garden_tomato'): 5, ('garden_onion', 'chicken'): 6, ('garden_onion', 'pepper'): 21, ('garden_onion', 'vegetarian_food'): 2, ('garlic', 'domestic_pig'): 316, ('garlic', 'pepper__c_chinense_'): 0, ('garlic', 'welsh_onion'): 0, ('garlic', 'sauce'): 9, ('garlic', 'tallow'): 2, ('garlic', 'swiss_cheese'): 0, ('garlic', 'garden_tomato'): 4, ('garlic', 'chicken'): 6, ('garlic', 'pepper'): 21, ('garlic', 'vegetarian_food'): 2, ('domestic_pig', 'pepper__c_chinense_'): 0, ('domestic_pig', 'welsh_onion'): 1, ('domestic_pig', 'sauce'): 65, ('domestic_pig', 'tallow'): 4, ('domestic_pig', 'swiss_cheese'): 0, ('domestic_pig', 'garden_tomato'): 28, ('domestic_pig', 'chicken'): 14, ('domestic_pig', 'pepper'): 42, ('domestic_pig', 'vegetarian_food'): 88, ('pepper__c_chinense_', 'welsh_onion'): 0, ('pepper__c_chinense_', 'sauce'): 0, ('pepper__c_chinense_', 'tallow'): 0, ('pepper__c_chinense_', 'swiss_cheese'): 0, ('pepper__c_chinense_', 'garden_tomato'): 0, ('pepper__c_chinense_', 'chicken'): 0, ('pepper__c_chinense_', 'pepper'): 0, ('pepper__c_chinense_', 'vegetarian_food'): 0, ('welsh_onion', 'sauce'): 0, ('welsh_onion', 'tallow'): 0, ('welsh_onion', 'swiss_cheese'): 0, ('welsh_onion', 'garden_tomato'): 12, ('welsh_onion', 'chicken'): 0, ('welsh_onion', 'pepper'): 7, ('welsh_onion', 'vegetarian_food'): 0, ('sauce', 'tallow'): 2, ('sauce', 'swiss_cheese'): 1, ('sauce', 'garden_tomato'): 10, ('sauce', 'chicken'): 8, ('sauce', 'pepper'): 31, ('sauce', 'vegetarian_food'): 91, ('tallow', 'swiss_cheese'): 0, ('tallow', 'garden_tomato'): 4, ('tallow', 'chicken'): 12, ('tallow', 'pepper'): 20, ('tallow', 'vegetarian_food'): 2, ('swiss_cheese', 'garden_tomato'): 0, ('swiss_cheese', 'chicken'): 0, ('swiss_cheese', 'pepper'): 0, ('swiss_cheese', 'vegetarian_food'): 0, ('chicken', 'pepper'): 29, ('chicken', 'vegetarian_food'): 85, ('pepper', 'vegetarian_food'): 87}",26.53846153846154,13,Cowboy Spaghetti,"['tomato', 'onion', 'garlic', 'bacon', 'chile', 'onions', 'sauce', 'beef', 'cheese', 'tomato', 'chicken broth', 'pepper', 'spaghetti']",1,0.0
1058,{},{},0.0,0.0,"{('garden_onion', 'domestic_pig'): 310, ('garden_onion', 'pasta'): 28, ('garden_onion', 'spread'): 2, ('garden_onion', 'dill'): 0, ('garden_onion', 'swiss_cheese'): 0, ('garden_onion', 'sour_cream'): 0, ('garden_onion', 'eggs'): 18, ('garden_onion', 'vinegar'): 0, ('garden_onion', 'pepper'): 21, ('domestic_pig', 'pasta'): 54, ('domestic_pig', 'spread'): 9, ('domestic_pig', 'dill'): 4, ('domestic_pig', 'swiss_cheese'): 0, ('domestic_pig', 'sour_cream'): 1, ('domestic_pig', 'eggs'): 36, ('domestic_pig', 'vinegar'): 1, ('domestic_pig', 'pepper'): 42, ('pasta', 'spread'): 5, ('pasta', 'dill'): 4, ('pasta', 'swiss_cheese'): 0, ('pasta', 'sour_cream'): 0, ('pasta', 'eggs'): 36, ('pasta', 'vinegar'): 0, ('pasta', 'pepper'): 36, ('spread', 'dill'): 3, ('spread', 'swiss_cheese'): 0, ('spread', 'sour_cream'): 0, ('spread', 'eggs'): 25, ('spread', 'vinegar'): 1, ('spread', 'pepper'): 31, ('dill', 'swiss_cheese'): 0, ('dill', 'sour_cream'): 0, ('dill', 'eggs'): 8, ('dill', 'vinegar'): 0, ('dill', 'pepper'): 14, ('swiss_cheese', 'sour_cream'): 0, ('swiss_cheese', 'eggs'): 0, ('swiss_cheese', 'vinegar'): 0, ('swiss_cheese', 'pepper'): 0, ('sour_cream', 'eggs'): 1, ('sour_cream', 'vinegar'): 0, ('sour_cream', 'pepper'): 0, ('eggs', 'vinegar'): 0, ('eggs', 'pepper'): 36, ('vinegar', 'pepper'): 3}",16.2,10,Dill Pickle Pasta Salad,"['onion', 'bacon', 'pasta', 'pickle', 'dill', 'cheese', 'sour cream', 'york', 'vinegar', 'pepper']",1,0.0
1059,{},{},0.0,0.0,"{('egg_roll', 'macaroni_and_cheese'): 3, ('egg_roll', 'butter'): 0, ('egg_roll', 'cheddar_cheese'): 0, ('egg_roll', 'dried_milk'): 5, ('egg_roll', 'swiss_cheese'): 0, ('egg_roll', 'pepper'): 21, ('macaroni_and_cheese', 'butter'): 0, ('macaroni_and_cheese', 'cheddar_cheese'): 0, ('macaroni_and_cheese', 'dried_milk'): 7, ('macaroni_and_cheese', 'swiss_cheese'): 1, ('macaroni_and_cheese', 'pepper'): 28, ('butter', 'cheddar_cheese'): 0, ('butter', 'dried_milk'): 0, ('butter', 'swiss_cheese'): 0, ('butter', 'pepper'): 1, ('cheddar_cheese', 'dried_milk'): 0, ('cheddar_cheese', 'swiss_cheese'): 0, ('cheddar_cheese', 'pepper'): 0, ('dried_milk', 'swiss_cheese'): 1, ('dried_milk', 'pepper'): 29, ('swiss_cheese', 'pepper'): 0}",4.571428571428571,7,Creamy Crockpot Macaroni and Cheese,"['egg', 'macaroni', 'butter', 'cheddar', 'milk', 'cheese', 'pepper']",1,0.0
1060,{},{},0.0,0.0,"{('corn_oil', 'butter'): 0, ('corn_oil', 'garlic'): 0, ('corn_oil', 'sweet_basil'): 0, ('corn_oil', 'lemon'): 0, ('corn_oil', 'pasta'): 0, ('corn_oil', 'swiss_cheese'): 0, ('corn_oil', 'red_bell_pepper'): 0, ('corn_oil', 'orange_mint'): 0, ('corn_oil', 'pepper'): 0, ('butter', 'garlic'): 0, ('butter', 'sweet_basil'): 0, ('butter', 'lemon'): 1, ('butter', 'pasta'): 0, ('butter', 'swiss_cheese'): 0, ('butter', 'red_bell_pepper'): 0, ('butter', 'orange_mint'): 0, ('butter', 'pepper'): 1, ('garlic', 'sweet_basil'): 0, ('garlic', 'lemon'): 0, ('garlic', 'pasta'): 28, ('garlic', 'swiss_cheese'): 0, ('garlic', 'red_bell_pepper'): 6, ('garlic', 'orange_mint'): 0, ('garlic', 'pepper'): 21, ('sweet_basil', 'lemon'): 0, ('sweet_basil', 'pasta'): 13, ('sweet_basil', 'swiss_cheese'): 0, ('sweet_basil', 'red_bell_pepper'): 2, ('sweet_basil', 'orange_mint'): 0, ('sweet_basil', 'pepper'): 6, ('lemon', 'pasta'): 11, ('lemon', 'swiss_cheese'): 0, ('lemon', 'red_bell_pepper'): 3, ('lemon', 'orange_mint'): 0, ('lemon', 'pepper'): 13, ('pasta', 'swiss_cheese'): 0, ('pasta', 'red_bell_pepper'): 10, ('pasta', 'orange_mint'): 0, ('pasta', 'pepper'): 36, ('swiss_cheese', 'red_bell_pepper'): 0, ('swiss_cheese', 'orange_mint'): 0, ('swiss_cheese', 'pepper'): 0, ('red_bell_pepper', 'orange_mint'): 0, ('red_bell_pepper', 'pepper'): 43, ('orange_mint', 'pepper'): 0}",4.311111111111111,10,Creamy Corn Pasta,"['corn', 'butter', 'garlic', 'basil', 'lemon', 'pasta', 'cheese', 'red pepper', 'mint', 'pepper']",1,0.0
1061,{},{},0.0,0.0,"{('olive_oil', 'parmesan_cheese'): 0, ('olive_oil', 'pasta'): 6, ('olive_oil', 'salt'): 0, ('olive_oil', 'parsley'): 0, ('olive_oil', 'sausage'): 4, ('olive_oil', 'ice_cream'): 0, ('parmesan_cheese', 'pasta'): 0, ('parmesan_cheese', 'salt'): 0, ('parmesan_cheese', 'parsley'): 0, ('parmesan_cheese', 'sausage'): 0, ('parmesan_cheese', 'ice_cream'): 1, ('pasta', 'salt'): 0, ('pasta', 'parsley'): 2, ('pasta', 'sausage'): 92, ('pasta', 'ice_cream'): 5, ('salt', 'parsley'): 0, ('salt', 'sausage'): 0, ('salt', 'ice_cream'): 0, ('salt', 'salt'): 0, ('parsley', 'sausage'): 59, ('parsley', 'ice_cream'): 6, ('parsley', 'salt'): 0, ('sausage', 'ice_cream'): 33, ('sausage', 'salt'): 0, ('ice_cream', 'salt'): 0}",7.428571428571429,8,5-Ingredient Cajun Pasta,"['olive oil', 'parmesan cheese', 'pasta', 'cajun seasoning', 'parsley', 'sausage', 'cream', 'seasoning blend']",1,0.0
1062,{},{},0.0,0.0,"{('domestic_pig', 'olive_oil'): 1, ('domestic_pig', 'common_pea'): 25, ('domestic_pig', 'asparagus'): 13, ('domestic_pig', 'garlic'): 2, ('domestic_pig', 'green_onion'): 0, ('domestic_pig', 'sweet_basil'): 2, ('domestic_pig', 'lemon'): 7, ('domestic_pig', 'greek_feta_cheese'): 1, ('domestic_pig', 'pasta'): 54, ('domestic_pig', 'parsley'): 3, ('domestic_pig', 'orange_mint'): 0, ('olive_oil', 'common_pea'): 0, ('olive_oil', 'asparagus'): 0, ('olive_oil', 'garlic'): 0, ('olive_oil', 'green_onion'): 0, ('olive_oil', 'sweet_basil'): 1, ('olive_oil', 'lemon'): 0, ('olive_oil', 'greek_feta_cheese'): 0, ('olive_oil', 'pasta'): 6, ('olive_oil', 'parsley'): 0, ('olive_oil', 'orange_mint'): 0, ('common_pea', 'asparagus'): 9, ('common_pea', 'garlic'): 1, ('common_pea', 'green_onion'): 0, ('common_pea', 'sweet_basil'): 1, ('common_pea', 'lemon'): 6, ('common_pea', 'greek_feta_cheese'): 1, ('common_pea', 'pasta'): 46, ('common_pea', 'parsley'): 2, ('common_pea', 'orange_mint'): 0, ('asparagus', 'garlic'): 1, ('asparagus', 'green_onion'): 0, ('asparagus', 'sweet_basil'): 0, ('asparagus', 'lemon'): 5, ('asparagus', 'greek_feta_cheese'): 0, ('asparagus', 'pasta'): 39, ('asparagus', 'parsley'): 1, ('asparagus', 'orange_mint'): 0, ('garlic', 'green_onion'): 0, ('garlic', 'sweet_basil'): 0, ('garlic', 'lemon'): 0, ('garlic', 'greek_feta_cheese'): 0, ('garlic', 'pasta'): 28, ('garlic', 'parsley'): 1, ('garlic', 'orange_mint'): 0, ('green_onion', 'sweet_basil'): 0, ('green_onion', 'lemon'): 0, ('green_onion', 'greek_feta_cheese'): 0, ('green_onion', 'pasta'): 0, ('green_onion', 'parsley'): 0, ('green_onion', 'orange_mint'): 0, ('sweet_basil', 'lemon'): 0, ('sweet_basil', 'greek_feta_cheese'): 0, ('sweet_basil', 'pasta'): 13, ('sweet_basil', 'parsley'): 1, ('sweet_basil', 'orange_mint'): 0, ('lemon', 'greek_feta_cheese'): 1, ('lemon', 'pasta'): 11, ('lemon', 'parsley'): 1, ('lemon', 'orange_mint'): 0, ('greek_feta_cheese', 'pasta'): 0, ('greek_feta_cheese', 'parsley'): 0, ('greek_feta_cheese', 'orange_mint'): 0, ('pasta', 'parsley'): 2, ('pasta', 'orange_mint'): 0, ('parsley', 'orange_mint'): 0}",4.318181818181818,12,Pancetta Primavera Rigatoni,"['pancetta', 'olive oil', 'pea', 'asparagus', 'garlic', 'green onion', 'basil', 'lemon', 'pecorino cheese', 'rigatoni pasta', 'parsley', 'mint']",1,0.0
1063,{},{},0.0,0.0,"{('coriander', 'corn_oil'): 0, ('coriander', 'garden_onion'): 1, ('coriander', 'garden_tomato'): 9, ('coriander', 'jalapeno_pepper'): 0, ('coriander', 'chili'): 4, ('coriander', 'sauce'): 50, ('coriander', 'pasta'): 39, ('coriander', 'swiss_cheese'): 0, ('coriander', 'eggs'): 25, ('coriander', 'vinegar'): 0, ('coriander', 'ice_cream'): 4, ('coriander', 'lime'): 2, ('corn_oil', 'garden_onion'): 0, ('corn_oil', 'garden_tomato'): 0, ('corn_oil', 'jalapeno_pepper'): 0, ('corn_oil', 'chili'): 0, ('corn_oil', 'sauce'): 0, ('corn_oil', 'pasta'): 0, ('corn_oil', 'swiss_cheese'): 0, ('corn_oil', 'eggs'): 0, ('corn_oil', 'vinegar'): 0, ('corn_oil', 'ice_cream'): 0, ('corn_oil', 'lime'): 0, ('garden_onion', 'garden_tomato'): 5, ('garden_onion', 'jalapeno_pepper'): 0, ('garden_onion', 'chili'): 3, ('garden_onion', 'sauce'): 5, ('garden_onion', 'pasta'): 28, ('garden_onion', 'swiss_cheese'): 0, ('garden_onion', 'eggs'): 18, ('garden_onion', 'vinegar'): 0, ('garden_onion', 'ice_cream'): 0, ('garden_onion', 'lime'): 1, ('garden_tomato', 'jalapeno_pepper'): 0, ('garden_tomato', 'chili'): 4, ('garden_tomato', 'sauce'): 56, ('garden_tomato', 'pasta'): 48, ('garden_tomato', 'swiss_cheese'): 0, ('garden_tomato', 'eggs'): 34, ('garden_tomato', 'vinegar'): 1, ('garden_tomato', 'ice_cream'): 19, ('garden_tomato', 'lime'): 2, ('jalapeno_pepper', 'chili'): 0, ('jalapeno_pepper', 'sauce'): 1, ('jalapeno_pepper', 'pasta'): 0, ('jalapeno_pepper', 'swiss_cheese'): 0, ('jalapeno_pepper', 'eggs'): 0, ('jalapeno_pepper', 'vinegar'): 0, ('jalapeno_pepper', 'ice_cream'): 2, ('jalapeno_pepper', 'lime'): 0, ('chili', 'sauce'): 52, ('chili', 'pasta'): 39, ('chili', 'swiss_cheese'): 1, ('chili', 'eggs'): 25, ('chili', 'vinegar'): 0, ('chili', 'ice_cream'): 13, ('chili', 'lime'): 2, ('sauce', 'pasta'): 39, ('sauce', 'swiss_cheese'): 1, ('sauce', 'eggs'): 26, ('sauce', 'vinegar'): 1, ('sauce', 'ice_cream'): 43, ('sauce', 'lime'): 2, ('pasta', 'swiss_cheese'): 0, ('pasta', 'eggs'): 36, ('pasta', 'vinegar'): 0, ('pasta', 'ice_cream'): 5, ('pasta', 'lime'): 2, ('swiss_cheese', 'eggs'): 0, ('swiss_cheese', 'vinegar'): 0, ('swiss_cheese', 'ice_cream'): 1, ('swiss_cheese', 'lime'): 0, ('eggs', 'vinegar'): 0, ('eggs', 'ice_cream'): 14, ('eggs', 'lime'): 2, ('vinegar', 'ice_cream'): 13, ('vinegar', 'lime'): 0, ('ice_cream', 'lime'): 1}",8.705128205128204,13,Summer Street Corn Pasta Salad,"['cilantro', 'corn', 'onion', 'tomato', 'jalapeno', 'chili powder', 'hot sauce', 'pasta', 'cheese', 'york', 'vinegar', 'cream', 'lime']",1,0.0
1064,{},{},0.0,0.0,"{('mozzarella_cheese', 'garden_tomato'): 0, ('mozzarella_cheese', 'parmesan_cheese'): 0, ('mozzarella_cheese', 'sauce'): 0, ('mozzarella_cheese', 'parsley'): 0, ('mozzarella_cheese', 'sausage'): 0, ('mozzarella_cheese', 'pasta'): 0, ('garden_tomato', 'parmesan_cheese'): 0, ('garden_tomato', 'sauce'): 56, ('garden_tomato', 'parsley'): 2, ('garden_tomato', 'sausage'): 90, ('garden_tomato', 'pasta'): 48, ('parmesan_cheese', 'sauce'): 1, ('parmesan_cheese', 'parsley'): 0, ('parmesan_cheese', 'sausage'): 0, ('parmesan_cheese', 'pasta'): 0, ('sauce', 'parsley'): 2, ('sauce', 'sausage'): 133, ('sauce', 'pasta'): 39, ('parsley', 'sausage'): 59, ('parsley', 'pasta'): 18, ('sausage', 'pasta'): 52}",23.80952380952381,7,Easy Sausage Manicotti Bake,"['mozzarella cheese', 'marinara sauce', 'parmesan cheese', 'alfredo sauce', 'parsley', 'sausage', 'manicotti pasta']",1,0.0
1065,{},{},0.0,0.0,"{('garlic', 'soy_sauce'): 0, ('garlic', 'red_bell_pepper'): 6, ('garlic', 'sesame_oil'): 0, ('garlic', 'sauce'): 9, ('soy_sauce', 'red_bell_pepper'): 2, ('soy_sauce', 'sesame_oil'): 0, ('soy_sauce', 'sauce'): 45, ('red_bell_pepper', 'sesame_oil'): 1, ('red_bell_pepper', 'sauce'): 50, ('sesame_oil', 'sauce'): 0}",11.3,5,Spicy Garlic Udon Noodles,"['garlic', 'soy sauce', 'red pepper flakes', 'sesame oil', 'hoisin sauce']",1,0.0
1066,{},{},0.0,0.0,"{('garden_tomato', 'butter'): 0, ('garden_tomato', 'olive_oil'): 0, ('garden_tomato', 'garden_onion'): 2, ('garden_tomato', 'garlic'): 1, ('garden_tomato', 'mozzarella_cheese'): 0, ('garden_tomato', 'garden_tomato'): 28, ('garden_tomato', 'half_highbush_blueberry'): 0, ('garden_tomato', 'tallow'): 2, ('garden_tomato', 'pasta'): 48, ('garden_tomato', 'parsley'): 2, ('garden_tomato', 'sausage'): 90, ('garden_tomato', 'miso'): 2, ('garden_tomato', 'ice_cream'): 19, ('garden_tomato', 'common_mushroom'): 6, ('butter', 'olive_oil'): 0, ('butter', 'garden_onion'): 0, ('butter', 'garlic'): 0, ('butter', 'mozzarella_cheese'): 0, ('butter', 'garden_tomato'): 0, ('butter', 'half_highbush_blueberry'): 0, ('butter', 'tallow'): 0, ('butter', 'pasta'): 0, ('butter', 'parsley'): 0, ('butter', 'sausage'): 24, ('butter', 'miso'): 0, ('butter', 'ice_cream'): 11, ('butter', 'common_mushroom'): 3, ('olive_oil', 'garden_onion'): 0, ('olive_oil', 'garlic'): 0, ('olive_oil', 'mozzarella_cheese'): 0, ('olive_oil', 'garden_tomato'): 0, ('olive_oil', 'half_highbush_blueberry'): 0, ('olive_oil', 'tallow'): 2, ('olive_oil', 'pasta'): 6, ('olive_oil', 'parsley'): 0, ('olive_oil', 'sausage'): 4, ('olive_oil', 'miso'): 0, ('olive_oil', 'ice_cream'): 0, ('olive_oil', 'common_mushroom'): 0, ('garden_onion', 'garlic'): 1, ('garden_onion', 'mozzarella_cheese'): 0, ('garden_onion', 'garden_tomato'): 5, ('garden_onion', 'half_highbush_blueberry'): 0, ('garden_onion', 'tallow'): 2, ('garden_onion', 'pasta'): 28, ('garden_onion', 'parsley'): 0, ('garden_onion', 'sausage'): 49, ('garden_onion', 'miso'): 1, ('garden_onion', 'ice_cream'): 0, ('garden_onion', 'common_mushroom'): 1, ('garlic', 'mozzarella_cheese'): 0, ('garlic', 'garden_tomato'): 4, ('garlic', 'half_highbush_blueberry'): 0, ('garlic', 'tallow'): 2, ('garlic', 'pasta'): 28, ('garlic', 'parsley'): 1, ('garlic', 'sausage'): 69, ('garlic', 'miso'): 1, ('garlic', 'ice_cream'): 1, ('garlic', 'common_mushroom'): 1, ('mozzarella_cheese', 'garden_tomato'): 0, ('mozzarella_cheese', 'half_highbush_blueberry'): 0, ('mozzarella_cheese', 'tallow'): 0, ('mozzarella_cheese', 'pasta'): 0, ('mozzarella_cheese', 'parsley'): 0, ('mozzarella_cheese', 'sausage'): 0, ('mozzarella_cheese', 'miso'): 0, ('mozzarella_cheese', 'ice_cream'): 0, ('mozzarella_cheese', 'common_mushroom'): 0, ('half_highbush_blueberry', 'tallow'): 0, ('half_highbush_blueberry', 'pasta'): 0, ('half_highbush_blueberry', 'parsley'): 0, ('half_highbush_blueberry', 'sausage'): 0, ('half_highbush_blueberry', 'miso'): 0, ('half_highbush_blueberry', 'ice_cream'): 0, ('half_highbush_blueberry', 'common_mushroom'): 0, ('tallow', 'pasta'): 34, ('tallow', 'parsley'): 0, ('tallow', 'sausage'): 53, ('tallow', 'miso'): 1, ('tallow', 'ice_cream'): 0, ('tallow', 'common_mushroom'): 1, ('pasta', 'parsley'): 2, ('pasta', 'sausage'): 92, ('pasta', 'miso'): 2, ('pasta', 'ice_cream'): 5, ('pasta', 'common_mushroom'): 5, ('parsley', 'sausage'): 59, ('parsley', 'miso'): 1, ('parsley', 'ice_cream'): 6, ('parsley', 'common_mushroom'): 3, ('sausage', 'miso'): 2, ('sausage', 'ice_cream'): 33, ('sausage', 'common_mushroom'): 10, ('miso', 'ice_cream'): 4, ('miso', 'common_mushroom'): 4, ('ice_cream', 'common_mushroom'): 7}",8.923809523809524,16,Spicy Sausage Pasta Bake,"['tomato', 'butter', 'olive oil', 'onion', 'crÃ¨me fraÃiche', 'garlic', 'mozzarella', 'marinara sauce', 'half-and-half', 'beef', 'rigatoni pasta', 'parsley', 'sausage', 'chile paste', 'cream', 'mushroom']",1,0.0
1067,{},{},0.0,0.0,"{('olive_oil', 'red_onion'): 0, ('olive_oil', 'european_cranberry'): 0, ('olive_oil', 'chicken'): 6, ('olive_oil', 'couscous'): 0, ('olive_oil', 'cucumber'): 1, ('olive_oil', 'greek_feta_cheese'): 0, ('olive_oil', 'orange_mint'): 0, ('red_onion', 'european_cranberry'): 0, ('red_onion', 'chicken'): 0, ('red_onion', 'couscous'): 0, ('red_onion', 'cucumber'): 0, ('red_onion', 'greek_feta_cheese'): 0, ('red_onion', 'orange_mint'): 0, ('european_cranberry', 'chicken'): 1, ('european_cranberry', 'couscous'): 1, ('european_cranberry', 'cucumber'): 2, ('european_cranberry', 'greek_feta_cheese'): 0, ('european_cranberry', 'orange_mint'): 0, ('chicken', 'couscous'): 2, ('chicken', 'cucumber'): 10, ('chicken', 'greek_feta_cheese'): 0, ('chicken', 'orange_mint'): 0, ('couscous', 'cucumber'): 9, ('couscous', 'greek_feta_cheese'): 0, ('couscous', 'orange_mint'): 0, ('cucumber', 'greek_feta_cheese'): 0, ('cucumber', 'orange_mint'): 0, ('greek_feta_cheese', 'orange_mint'): 0}",1.1428571428571428,8,Cucumber Feta Couscous Salad,"['olive oil', 'red onion', 'cranberry', 'chicken', 'couscous', 'cucumber', 'feta cheese', 'mint']",1,0.0
1068,{},{},0.0,0.0,"{('garden_tomato', 'butter'): 0, ('garden_tomato', 'garlic'): 1, ('garden_tomato', 'pine_nut'): 1, ('garden_tomato', 'capers'): 2, ('garden_tomato', 'couscous'): 2, ('garden_tomato', 'green_zucchini'): 5, ('butter', 'garlic'): 0, ('butter', 'pine_nut'): 0, ('butter', 'capers'): 0, ('butter', 'couscous'): 0, ('butter', 'green_zucchini'): 4, ('garlic', 'pine_nut'): 0, ('garlic', 'capers'): 0, ('garlic', 'couscous'): 1, ('garlic', 'green_zucchini'): 1, ('pine_nut', 'capers'): 1, ('pine_nut', 'couscous'): 1, ('pine_nut', 'green_zucchini'): 1, ('capers', 'couscous'): 1, ('capers', 'green_zucchini'): 2, ('couscous', 'green_zucchini'): 1}",1.1428571428571428,7,Mediterranean Pearl Couscous,"['tomato', 'butter', 'garlic', 'pine nut', 'caper', 'couscous', 'zucchini']",1,0.0
1069,{},{},0.0,0.0,"{('garden_tomato', 'italian_oregano'): 0, ('garden_tomato', 'millet'): 2, ('garden_tomato', 'garlic'): 1, ('garden_tomato', 'domestic_pig'): 363, ('garden_tomato', 'parmesan_cheese'): 0, ('garden_tomato', 'chicken'): 8, ('garden_tomato', 'pasta'): 48, ('garden_tomato', 'ice_cream'): 19, ('italian_oregano', 'millet'): 2, ('italian_oregano', 'garlic'): 0, ('italian_oregano', 'domestic_pig'): 6, ('italian_oregano', 'parmesan_cheese'): 0, ('italian_oregano', 'chicken'): 0, ('italian_oregano', 'pasta'): 0, ('italian_oregano', 'ice_cream'): 2, ('millet', 'garlic'): 0, ('millet', 'domestic_pig'): 38, ('millet', 'parmesan_cheese'): 0, ('millet', 'chicken'): 7, ('millet', 'pasta'): 19, ('millet', 'ice_cream'): 6, ('garlic', 'domestic_pig'): 316, ('garlic', 'parmesan_cheese'): 0, ('garlic', 'chicken'): 6, ('garlic', 'pasta'): 28, ('garlic', 'ice_cream'): 1, ('domestic_pig', 'parmesan_cheese'): 0, ('domestic_pig', 'chicken'): 14, ('domestic_pig', 'pasta'): 54, ('domestic_pig', 'ice_cream'): 38, ('parmesan_cheese', 'chicken'): 0, ('parmesan_cheese', 'pasta'): 0, ('parmesan_cheese', 'ice_cream'): 1, ('chicken', 'pasta'): 45, ('chicken', 'ice_cream'): 17, ('pasta', 'ice_cream'): 5}",29.055555555555557,9,Marry Me Gnocchi,"['tomato', 'Italian seasoning', 'pepper flakes', 'garlic', 'bacon', 'Parmesan cheese', 'chicken', 'gnocchi', 'cream']",1,0.0
1070,{},{},0.0,0.0,"{('olive_oil', 'butter'): 0, ('olive_oil', 'italian_oregano'): 0, ('olive_oil', 'chicken'): 6, ('olive_oil', 'pepper'): 0, ('butter', 'italian_oregano'): 1, ('butter', 'chicken'): 0, ('butter', 'pepper'): 1, ('italian_oregano', 'chicken'): 0, ('italian_oregano', 'pepper'): 7, ('chicken', 'pepper'): 29}",4.4,5,One Pan Chicken Gnocchi,"['olive oil', 'butter', 'Italian seasoning', 'chicken', 'pepper']",1,0.0
